	ID	sentence	question	1	2	answer
2083	5164	나는 진통제를 먹었다.	원인	잠이 오지 않는다.	통증이 심하다.	2
2084	5165	수박이 건강을 위해 좋은 기사.	결과	수박 소비가 늘어났다.	수박 소비가 줄어들었다.	1
2085	5166	나는 카드를 잃어 버렸다.	결과	카드를 새로 발급받는다.	카드를 쓴다.	1
2086	5167	나는 자전거 브레이크를 밟았다.	결과	자전거가 앞으로 나아갔다.	자전거가 멈췄다.	2
2087	5168	나는 귀를 막았다.	원인	귀가 예쁘다.	주변이 무척 시끄럽다.	2
2088	5169	한 여자는 고양이 간식을 샀다.	원인	여자는 개를 키우고 있다.	여자는 고양이를 키우고 있다.	2
2089	5170	카테나다의 탄산 탄산염.	원인	사이다를 샀다.	사이다의 뚜껑을 열어뒀다.	2
2090	5171	한 여자가 교회에 갔다.	원인	여성은 불교 신자다.	여성은 기독교 신자다. 	2
2091	5172	남성은 화가났습니다.	원인 	친구가 약속 시간보다 훨씬 늦게 도착했다.	친구가 약속 시간에 딱 맞게 도착했다.	1
2092	5173	나는 상지를 마셨다.	결과	배탈이 났다.	새 우유를 사왔다.	1
2093	5174	학생들은 수업 콘텐츠를 이해하지 못했습니다.	원인	학생은 수업에 집중하지 않았다.	학생은 수업에 열심히 참여했다.	1
2094	5175	프린터가 종이를 가져갔습니다.	결과	인쇄가 정상적으로 진행되었다.	인쇄가 잘 되지 않았다.	2
2095	5176	나는 죽은 것을 먹었다.	원인	장염에 걸렸다.	음식이 상했다.	1
2096	5177	여자의 남편은 멀리 떨어진 기차에 소리 쳤다.	결과	여성이 기차를 향해 손을 흔든다.	여성의 남편이 기차를 향해 손을 흔든다.	1
2097	5178	고양이의 머리카락이 잃어 버렸습니다.	원인	여자가 고양이의 털을 빗겼다.	여자가 고양이에게 간식을 주었다.	1
2098	5179	창문이 완전히 깨졌습니다.	원인	장마가 왔다.	태풍이 다가왔다.	2
2099	5180	나는 매일 체육관에 갔다.	원인	운동을 열심히 하기로 마음먹었다.	매일 친구와 전화를 했다.	1
2100	5181	박물관의 아티팩트는 도난 당했지만 아무도 몰랐습니다.	원인	유물이 매우 비싸다.	경보기가 고장났다.	2
2101	5182	영화가 초대되었습니다.	원인	영화가 재밌다는 입소문을 탔다.	영화가 재미없다는 소문이 돌았다.	1
2102	5183	뇌우와 우박.	원인	먹구름이 꼈다.	햇빛이 쨍쨍했다.	1
2103	5184	캔디가 끈적 끈적 해졌다.	원인	사탕이 얼었다.	사탕이 녹았다.	2
2104	5185	나는 안경을 헝겊으로 닦았다.	원인	렌즈를 착용했다.	안경에 얼룩이 많이 묻었다.	2
2105	5186	여자는 어머니의 장례식에서 울고 있습니다.	원인	여자의 아버지가 돌아가셨다.	여자의 어머니가 돌아가셨다.	2
2106	5187	나는 소리 쳤다.	원인	영화에서 무서운 장면을 보았다.	영화에서 로맨틱한 장면을 보았다.	1
2107	5188	아이들은 졸업 사진을 찍었습니다.	원인	아이들은 졸업예정이다.	아이들은 입학식을 했다.	1
2108	5189	피리새가 발에 나타났습니다.	원인	발에 딱 맞는 운동화를 신었다.	발에 맞지 않는 구두를 신었다.	2
2109	5190	열쇠는 착용되었습니다.	결과	자물쇠가 잘 열린다.	자물쇠가 잘 열리지 않는다.	2
2110	5191	눈물 흐름.	원인	슬픈 영화를 보았다.	코미디 영화를 보았다.	1
2111	5192	피아노가 제대로 적절하지 못했습니다	결과	피아노가 자꾸 불협화음을 냈다.	피아노가 협화음을 냈다.	1
2112	5193	의사는 외과 적 축복과 장갑을 벗고있었습니다.	원인	의사는 수술에 실패했다.	의사는 수술을 마치고 나왔다.	2
2113	5194	매미	원인	겨울이 되었다	여름이 되었다	2
2114	5195	여자가 책상을 들었습니다.	결과	책상의 물건이 바닥으로 떨어졌다.	책상의 물건이 정리되었다.	1
2115	5196	나는 아이 이름을 얻었다.	원인	아이가 먼저 죽었다.	아이가 곧 태어난다.	2
2116	5197	나는 손가락을 핀으로 찔렀다.	결과	손가락에 피 한 방울이 맺혔다.	얼굴에서 땀방울이 떨어졌다.	1
2117	5198	남자들은 책을 읽고 책갈피를 넣으십시오.	원인	남성은 책을 다 읽었다.	남성은 나중에 책을 해당 페이지부터 읽으려고 한다.	2
2118	5199	나는 대량 생산을 썼다.	원인	자외선이 강하다.	비가 내린다.	1
2119	5200	여자는 음성 배우가되었습니다.	원인	여자의 목소리가 다채롭다.	여자의 목소리가 듣기 좋지 않다.	1
2120	5201	봄이 갔다.	결과	겨울이 왔다.	여름이 왔다.	2
2121	5202	점토는 확고 했어.	원인	도예가가 그릇을 만들었다.	도예가가 진흙을 오븐에 넣었다.	2
2122	5203	나는 수하물을 가지고있다.	원인	새로운 집을 구하는 중이다.	이사를 갈 예정이다.	2
2123	5204	나는 오븐에서 케이크를 꺼냈다.	원인	케이크를 장식했다.	케이크를 구웠다.	2
2124	5205	구멍이 우산에서 뚫었습니다.	결과	비에 옷이 젖었다.	비를 맞지 않았다.	1
2125	5206	그 남자가 거리에 쓰레기를 남겼습니다.	결과	남자는 포상을 받았다.	남자에게 벌금이 부과되었다.	2
2126	5207	그 여자는 큰 업적을지었습니다.	결과	여자의 위인전이 출간되었다.	여자는 위인전을 구입했다.	1
2127	5208	나는 술에 취해 있었다.	원인	콜라를 많이 마셨다.	소주를 많이 마셨다.	2
2128	5209	도로가 막혔습니다.	결과	약속에 늦었다.	다중추돌 사고가 발생했다.	1
2129	5210	나는 냉동실에서 만두를 지켰다.	결과	만두가 딱딱하게 얼었다.	만두에서 김이 난다.	1
2130	5211	회사가 홍보되었습니다.	원인	회사에서 큰 계약을 따냈다.	회사에 지각을 했다.	1
2131	5212	나는 설탕의 맛을 보았다.	결과	설탕이 다 떨어졌다.	단맛이 느껴진다.	2
2132	5213	아름다운 그림이 완성되었습니다.	원인	크레용으로 색칠을 했다.	찰흙으로 도자기를 빚었다.	1
2133	5214	남자가 그의 손에 그림을 입고.	원인	남성은 끓는 물에 손이 닿았다.	남성은 차가운 물에 손이 닿았다.	1
2134	5215	담배에서 연기.	결과	새 담배에 불을 붙였다.	새 담배에 물을 묻혔다.	1
2135	5216	머리에 물결이있었습니다.	원인	여자가 머리카락을 헤어드라이기로 말렸다.	여자가 머리카락을 고데기로 말았다.	2
2136	5217	살인이 의심스러운 죄를 고백했습니다.	원인	살인범이 감옥에서 풀려났다.	검찰이 증거를 들고 용의자를 압박했다.	2
2137	5218	나는 새로 구입 한 맛을 방에 남겼습니다.	결과	방에 향기가 퍼졌다.	방이 습해졌다.	1
2138	5219	그 남자는 돈을 직접 수집하고 수업료를 만들었습니다.	원인	남자의 집은 부유하다.	남자의 집은 형편이 어렵다.	2
2139	5220	나는 머리카락으로 머리를 불렀다.	결과	머리가 납작해졌다.	머리에 컬이 생겼다.	1
2140	5221	잠긴 도어가 열렸습니다.	원인	열쇠로 문을 열었다.	열쇠를 복사했다.	1
2141	5222	나는 누워있는 즉시 잠들었습니다.	원인	알람을 맞추지 않았다.	오늘 너무 피곤했다.	2
2142	5223	나는 더 작은 것을 보지 못했습니다.	결과	남성이 안경을 썼다.	남성이 펜을 꺼냈다.	1
2143	5224	나는 버스를 타지 못했습니다.	원인	버스카드를 가지고 나오지 않았다.	버스카드에 돈을 충전했다.	1
2144	5225	그 여자는 귀가 간질이었다고 느꼈다.	결과	여자가 귓볼을 휴지로 닦았다.	여자는 귀이개로 귀지를 파냈다.	2
2145	5226	그날은 테이블 위에있었습니다.	결과	병아리가 나온다.	계란 흰자와 노른자가 흘러나온다.	2
2146	5227	블루 라이트 블로킹 필터가 스마트 폰에서 켜졌습니다.	결과	스마트폰 화면이 선명하게 보인다.	스마트폰 화면이 약간 노랗게 보인다.	2
2147	5228	소년은 오늘 초콜릿을 받았습니다.	원인	오늘은 발렌타인데이다.	오늘은 화이트데이다.	1
2148	5229	방음 벽을 설치했습니다.	결과	소음이 새어나가지 않는다.	소음이 잘 들린다.	1
2149	5230	상처가 소비됩니다.	원인	상처를 소독했다.	더러운 손으로 상처를 만졌다.	2
2150	5231	승용차가 깜박이었습니다.	원인	그 승용차는 곧 후진을 할 것이다.	그 승용차는 곧 우회전을 할 것이다.	2
2151	5232	민들레는 공중에서 날아갑니다.	원인	바람이 불었다.	비가 내렸다.	1
2152	5233	나는 시계를 보았다.	원인	지금 내가 어디 있는지가 궁금하다.	지금이 몇 시인지가 궁금하다.	2
2153	5234	치마가 흐른다.	원인	치마가 민무늬이다.	치마의 사이즈가 크다.	2
2154	5235	나는 대량 생산을 썼다.	원인	햇빛이 강하다.	날이 흐리다.	1
2155	5236	나는 가방을 버스에 올려 놓았다.	결과	가방이 빵빵해졌다.	가방을 잃어버렸다.	2
2156	5237	낮에는 바람이 바다에서 불어 난다.	원인	육지가 바다보다 저기압이기 때문이다.	육지가 바다보다 고기압이기 때문이다.	1
2157	5238	나는 냄비에 쌀을 넣지 않았다.	결과	쌀이 익어 밥이 되었다.	쌀가루가 익어 떡이 되었다.	1
2158	5239	나는 방에서 걸어 갔다.	원인	방의 카펫이 더러웠다.	방의 벽이 허전해 보였다.	2
2159	5240	나는 물을 자유롭게했다.	결과	물의 부피가 줄어들었다.	물의 부피가 늘어났다.	2
2160	5241	남자 패자가 좋다.	결과	남자가 오래 잠수를 할 수 있었다.	남자가 오래 한 다리로 버틸 수 있다.	1
2161	5242	방에는 많은 먼지가 있습니다.	결과	목이 아프다.	손이 아프다.	1
2162	5243	바람개비가 빠르게 돌리고 있습니다.	원인	바람이 무척 잘 불고 있다.	바람 한 점 없이 잠잠하다.	1
2163	5244	그 남자는 잘 보이지 않았습니다.	원인	남자는 마스크를 착용했다.	남자는 안경을 잃어버렸다.	2
2164	5245	테이블에 음식을 잡으십시오.	원인	잠잘 시간이 되었다.	식사 시간이 되었다.	2
2165	5246	머리카락은 알고 있습니다.	결과	머리를 빗으로 빗는다.	바람을 많이 맞았다.	1
2166	5247	소녀의 발이 아프다.	원인	발에 잘 맞는 신발을 신었다.	발에 잘 맞지 않는 신발을 신었다.	2
2167	5248	남성의 겨드랑이에는 머리카락이 없습니다.	원인	남성이 겨드랑이 털 왁싱을 했다.	남성이 겨드랑이 털을 길렀다.	1
2168	5249	스마트 폰 사용자 설명서를 읽었습니다.	원인	스마트폰을 선물했다.	새로운 스마트폰을 구입했다.	2
2169	5250	그 여자는 이음새를 풀기 위해 병원에 갔다.	원인	여자는 수술을 했다.	여자는 수술을 예약했다.	1
2170	5251	수컷은 이해되었다.	원인	그는 자식을 하나 더 낳고싶다.	그는 아이를 원하지 않는다.	2
2171	5252	남자들은 안전 벨트가 없었습니다.	결과	남성은 교통사고가 나면 크게 다친다.	남성은 살이 찐다.	1
2172	5253	나는 밀밭을 가져 갔다.	결과	밭에 콩을 심었다.	논에 벼를 심었다.	1
2173	5254	나는 화장실에 많은 쓰레기를 넣었다.	결과	변기가 더러워졌다.	변기가 막혔다.	2
2174	5255	그 남자는 고기를 먹지 않습니다.	원인	남자는 오이 알레르기가 있다.	남자는 채식주의자이다.	2
2175	5256	새로운 기계가 공장에 배치되었습니다.	결과	공장의 생산물 품질이 낮아졌다.	공장의 생산물 품질이 높아졌다.	2
2176	5257	꿀벌은 그의 방문 옆에 벌집을 만들었습니다.	결과	방문을 열었다.	119에 전화해, 벌집을 제거했다.	2
2177	5258	소녀는 자전거 손잡이를 놓쳤습니다.	결과	자전거 핸들에 벌레가 앉았다.	소녀의 자전거가 기둥에 충돌했다.	2
2178	5259	나는 투명한 유리 병에 주스를 넣었다.	결과	주스의 색이 그대로 보인다.	주스의 색이 다르게 보인다.	1
2179	5260	바위는 욕실을 청소했습니다.	결과	화장실이 더러웠다.	곰팡이가 제거되었다.	2
2180	5261	엘리베이터 도어가 열렸습니다.	원인	엘리베이터가 목적 층에 도착했다.	엘리베이터가 추락했다.	1
2181	5262	노트북이 꺼져 있습니다.	원인	노트북이 충전되지 않았다.	노트에 메모를 했다	1
2182	5263	그 남자는 의식을 잃었습니다.	원인	범인이 남자의 지갑을 훔쳤다.	범인이 남자의 머리를 때렸다.	2
2183	5264	그 여자는 야심 찬 목표를 세웠습니다.	결과	여자가 열심히 일하기 시작했다.	여자가 침대에 누웠다.	1
2184	5265	소녀의 발이 꽃에 찔 렸습니다.	결과	여자는 발에서 통증을 느꼈다.	여자는 손에서 통증을 느꼈다.	1
2185	5266	할머니가 죽었습니다.	결과	할머니의 장례를 치뤘다.	가족들이 만나 밥을 먹었다.	1
2186	5267	하수도가 막혔습니다.	원인	하수구에 머리카락이 잔뜩 쌓였다.	배관을 교체했다.	1
2187	5268	내부에 구멍이있었습니다.	원인	실내화를 새로 샀다.	실내화를 오래 신었다.	2
2188	5269	눈은 부어졌고 빨간색입니다.	원인	눈에 안약을 넣었다.	눈에 다래끼가 났다.	2
2189	5270	선수가 해고되었습니다.	원인	그 선수가 골을 넣었다.	그 선수가 반칙을 저질렀다.	2
2190	5271	전화가 울리고있었습니다.	결과	통신사에 전화를 했다.	전화를 받았다.	2
2191	5272	카메라 셔터 소리가 울립니다.	원인	카메라로 사진을 찍었다.	카메라가 고장났다.	1
2192	5273	감자는 분쇄되었다.	원인	감자를 익히고, 포크로 뭉갰다.	감자를 캤다.	1
2193	5274	눈이 튀어 나왔다.	결과	밖이 눈으로 뒤덮였다.	첫눈을 기다렸다.	1
2194	5275	체인이 풀렸다.	원인	체인은 타이어에 감겨있다.	체인의 연결고리가 고장났다.	2
2195	5276	그 남자는 고소되었다.	결과	남자가 검사를 선임했다.	남자가 변호사를 선임했다.	2
2196	5277	나는 충전기에 휴대 전화를 꽂았다.	결과 	휴대폰이 방전되었다.	휴대폰이 충전되기 시작했다.	2
2197	5278	차는 오일이 적습니다.	결과	차를 가지고 세차장으로 갔다.	차를 가지고 주유소로 갔다.	2
2198	5279	교사는 은퇴에 부합했습니다.	결과	선생님이 은퇴하셨다.	선생님이 새로운 학교에 발령을 받으셨다.	1
2199	5280	그 남자는 경찰에 갔다.	원인	남자는 전세 사기를 당했다.	남자는 전세 계약을 잘 끝냈다.	1
2200	5281	나는 나의 발을 치고있다.	결과	양말을 신었다	걸을 때 아팠다	2
2201	5282	치아가 너무 아팠습니다.	결과	내과를 방문했다.	치과를 방문했다.	2
2202	5283	내 눈이 나쁘기 때문에 편지를 읽을 수 없습니다.	결과	나는 비염약을 샀다.	나는 도수가 들어간 안경을 맞췄다.	2
2203	5284	여성들은 더 이상 노래가 없습니다.	원인	여성의 목 상태가 좋아졌다.	여성은 성대결절 진단을 받았다.	2
2204	5285	다음 문은 떡을 지나쳤습니다.	원인	옆집이 새로 이사왔다.	옆집이 이사를 갔다.	1
2205	5286	혼합 된 빨간색 페인트와 파란색 페인트.	결과	물감이 보라색이 되었다.	물감이 흰색이 되었다.	1
2206	5287	그 남자는 응급 수술을 받았습니다.	원인	남자가 화를 냈다.	남자는 심장마비를 겪었다.	2
2207	5288	아이가 손질되었습니다.	원인	아이가 사이다를 한번에 마셨다.	아이가 사이다 캔 뚜껑을 땄다.	1
2208	5289	여자는 그림을 찍을 수 없습니다.	원인	전시회장에서 촬영이 금지되어 있다.	전시회장에서 촬영이 허용되어 있다.	1
2209	5290	나는 그것을 경사면에서 떨어졌다.	원인	지팡이를 짚었다.	발을 헛디뎠다.	2
2210	5291	나는 마트에 가서 장을 보았습니다.	원인	생필품이 떨어졌다.	돈을 많이 썼다.	1
2211	5292	내 피트니스가 향상되었습니다.	결과	달리기를 무던히 마무리할 수 있다.	달리기를 할 때 숨이 많이 찬다.	1
2212	5293	아이가 나에게 말했다.	원인	아이가 병원에 갔다.	아이가 식중독에 걸렸다.	2
2213	5294	나는 휴식을 취하고 테이블에 소스를 닦았다.	결과	휴지가 보송하고 하얗다.	식탁이 깨끗해졌다.	2
2214	5295	강아지가 울고 울었다.	원인	강아지는 낯선 환경에 갔다.	강아지는 낯익은 환경에 있었다.	1
2215	5296	이 책은 어린이가 읽는 것이 부적절합니다.	원인	학교는 도서관에 있는 그 책을 모두 치웠다.	선생님은 학생들에게 그 책을 읽게 권유했다.	1
2216	5297	나는 여자의 얼굴에 물을 뿌렸다.	결과	여자의 얼굴이 젖었다.	여자의 얼굴이 건조하다.	1
2217	5298	컴퓨터 오류.	원인	주스를 컴퓨터에 쏟았다.	주스를 마셨다.	1
2218	5299	나는 호주 제거를 폐지했다.	원인	호주제가 폐지되었다.	호주제가 존재한다.	2
2219	5300	나는 매운 음식을 먹었다.	결과	입이 얼얼해졌다.	입이 차가워졌다.	1
2220	5301	나는 가루 반죽을 오븐에 넣었다.	결과	밥이 만들어졌다.	빵이 만들어졌다.	2
2221	5302	나는 방에서 땀을 흘린다.	원인	에어컨이 고장났다.	온도가 많이 내려가서 선선해졌다.	1
2222	5303	완벽한 드라마를 배우는 법을 배웁니다.	결과	배우는 연극 무대가 처음이다.	배우는 연극을 잘 마쳤다.	2
2223	5304	한 여자는 양동이와 잘 간다.	원인	여성은 물이 부족하다.	여성은 범죄를 저질렀다.	1
2224	5305	눈이오고 길은 미끄럽습니다.	결과	사고가 많이 발생한다.	차들이 빠르게 달린다.	1
2225	5306	그 남자는 냄새가 난다.	결과	남자는 발을 씼었다.	남자는 팔을 씻었다.	1
2226	5307	쓰레기통이 가득 찼습니다.	원인	더러운 방을 청소했다.	쓰레기통을 비웠다.	1
2227	5308	한 여성이 콘택트 렌즈를 착용했습니다.	원인	여성의 시력은 좋지 않다.	여성은 시력이 매우 좋다.	1
2228	5309	나는 위생 장갑을 썼다.	원인	요리를 한다.	컴퓨터를 한다.	1
2229	5310	나는 셔츠에 셔츠를 흘렸다.	결과	옷을 빨았다.	김치를 볶았다.	1
2230	5311	나는 빵에 피를 피웠다.	결과	식빵을 버렸다.	식빵을 구웠다.	1
2231	5312	휴대 전화가 만지지 않았습니다.	원인	휴대폰 케이스를 새로 끼웠다.	휴대폰 액정이 고장났다.	2
2232	5313	셔츠는 주름이났다.	결과	다리미로 셔츠를 다렸다.	건조기로 셔츠를 말렸다.	1
2233	5314	모든 승객은 환불을 받았습니다.	원인	비행편이 취소되었다.	비행기가 이륙했다.	1
2234	5315	나는 요금을 할 수 없었다.	원인	입냄새가 났다.	치약을 다 써버렸다.	2
2235	5316	문서가 분쇄기에 배치되었습니다.	결과	문서가 선명해졌다.	문서가 갈렸다.	2
2236	5317	학생은 수석이었습니다.	결과	학생은 성적장학금을 받지 못했다.	학생은 성적장학금을 받았다.	2
2237	5318	나는 자전거의 페달에 발을 올립니다.	결과	자전거가 앞으로 나아간다.	자전거가 네발 자전거이다.	1
2238	5319	나는 쓰레기통에 코를 해결했다.	결과	콧속에 코딱지가 가득하다.	코가 뻥 뚫렸다.	1
2239	5320	그 남자는 괜찮 았어.	원인	남자는 교통신호를 잘 지켰다.	남자는 교통신호를 어겼다.	2
2240	5321	나는 뜨거운 팩을 샀다.	원인	날이 추워서 손이 얼었다.	따뜻한 곳에서 피아노를 쳤다.	1
2241	5322	철새가 수확되고 나머지 분야에서 모여졌습니다.	원인	올해는 흉년이었다.	바닥에 떨어진 남은 밀알들이 있다.	2
2242	5323	한 남자는 아이의 손에 많은 땀을 흘리고 있습니다.	결과	남자아이가 손을 흔들어 땀을 식힌다.	남자아이가 물을 뿌린다.	1
2243	5324	한 여자가 여자에게 왔습니다.	결과	여자가 요리한다.	여자가 통화한다.	2
2244	5325	사냥꾼은 나에게 사슴을주었습니다.	원인	사냥꾼은 새끼 사슴을 불쌍히 여겼다.	사냥꾼은 사슴 고기를 즐겨 먹는다.	1
2245	5326	레코더는 입안에 물어 뜯고 바람을 불어 넣었습니다.	결과	리코더에서 음악 소리가 난다.	아무런 소리가 나지 않았다.	1
2246	5327	한 남자가 남자의 생일 파티에서 왔습니다.	원인	남자는 친구가 없다.	남자는 평소 인기가 좋고 친구가 많다.	2
2247	5328	머리카락을 자르십시오.	결과	머리카락이 짧아졌다.	머리카락이 길어졌다.	1
2248	5329	나는 친구에게 사과했다.	원인	친구에게 도움을 주었다.	친구에게 크게 잘못했다.	2
2249	5330	아이가 땅에 발을 굴렸다.	결과	바닥에서 흙먼지가 날렸다.	바닥이 깨끗해졌다.	1
2250	5331	나는 많은 단어를 가지고 있었다.	결과	말을 타고 떠났다.	목이 쉬었다.	2
2251	5332	여성들은 당뇨병을 가지고 있습니다.	원인	여성이 콜라를 많이 마셨다.	여성이 물을 많이 마셨다.	1
2252	5333	한 여자가 남자의 전파라고 불렀습니다.	결과	커플은 이별을 계획했다.	커플은 결혼을 계획했다.	2
2253	5334	코에는 검은 색 코드가 무리가있었습니다.	원인	미세먼지 농도가 짙은 바깥에 나갔다 왔다.	미세먼지 농도가 옅은 바깥에 나갔다 왔다.	1
2254	5335	풍선 버스트.	원인	풍선을 적당히 불었다.	풍선에 바늘을 가져다 댔다.	2
2255	5336	여자는 다리를 왁 싱입니다.	결과	다리털이 사라졌다.	다리털이 자랐다.	1
2256	5337	나는 물을 파티에 엎질러 냈다.	결과	행주가 바싹 말랐다.	행주가 더러워졌다.	2
2257	5338	초콜릿이 뜨거운 곳에 두었습니다.	결과	초콜릿이 녹았다.	초콜릿이 딱딱하게 굳었다.	1
2258	5339	그것은 뒷마당의 큰 숲이었습니다.	원인	등산객이 담배 꽁초를 뒷산에 버렸다.	등산객이 플라스틱 병을 뒷산에 버렸다.	1
2259	5340	갑자기 컴퓨터에서 오류가 발생했습니다.	결과	새로운 프로그램을 다운받았다.	작업하던 파일이 날아갔다.	2
2260	5341	총에서 연기.	원인	총알이 발사되었다.	총알을 장전하였다.	1
2261	5342	강아지가 꼬여 있습니다.	원인	여자가 강아지에게 간식을 주었다.	여자가 강아지의 발톱을 억지로 잘랐다.	2
2262	5343	직원들이 바쁘다.	원인	남자가 라떼 20잔을 주문했다.	남자가 팔굽혀펴기 20번을 했다.	1
2263	5344	나는 놀이 공원에서 바이킹을 받았다.	결과	짜릿한 기분을 느꼈다.	귀여움을 느꼈다.	1
2264	5345	한 여자는 학교와 함께 자체였습니다.	원인	여자는 수학을 배우고 있다.	여자는 수두에 걸렸다.	2
2265	5346	나는 저녁을 먹었다.	결과	자꾸 배가 고프다.	자꾸 목이 마르다.	2
2266	5347	목 마른.	원인	빠른 속도로 조깅을 했다.	물을 마셨다.	1
2267	5348	온도는 매우 낮습니다.	원인	털모자와 털장갑을 꼈다.	맨발에 슬리퍼를 신었다.	1
2268	5349	나는 빗으로 내 머리카락을 가지고있다.	결과	엉킨 머리가 풀렸다.	머리 길이가 짧아졌다.	1
2269	5350	한 여자가 행을 샀다.	원인	집에 바퀴벌레가 나왔다.	집에 쥐가 나왔다.	2
2270	5351	아이가 웃고 웃었습니다.	원인	아이가 코미디 영화를 보았다.	아이가 공포 영화를 보았다.	1
2271	5352	집에 물.	원인	지붕을 청소했다.	지붕에 구멍이 뚫렸다.	2
2272	5353	그 남자는 신발 끈을 다시 묶었습니다.	원인	남자의 신발끈이 풀렸다.	남자의 신발이 닳았다.	1
2273	5354	나는 내 팔에 야구 공이었다.	결과	팔에 멍이 들었다.	야구공을 새로 구입했다.	1
2274	5355	그 여자가 술집에 들어갈 수 없었어.	원인	여자는 신분증을 가지고 오지 않았다.	여자는 술을 마셨다. 	1
2275	5356	아이가 피를 흘리기 위해 기절했다.	원인	아이는 피 공포증이 있다.	 아이는 환공포증이 있다.	1
2276	5357	곡물 연삭.	원인	풍차가 돌아갔다.	풍차가 멈췄다.	1
2277	5358	그 여자는 모든 기억을 잃었습니다.	원인	여자는 교통사고를 당했다.	여자는 눈병에 걸렸다.	1
2278	5359	나는 포크를 골랐다.	원인	포크를 떨어뜨렸다.	숟가락을 떨어뜨렸다.	1
2279	5360	나는 비닐 봉지에 많은 무거운 것을 넣었다.	결과	비닐봉투가 젖었다.	비닐 봉투가 찢어졌다.	2
2280	5361	나는 롤러 코스터가 싫어.	원인	나는 놀이기구를 좋아한다. 	나는 고소공포증이 있다. 	1
2281	5362	나는 송아지에 PA를 넣었다.	원인	근육통이 생겼다.	종아리가 얇아졌다.	1
2282	5363	나는 쓰레기통에 코를 해결했다.	결과	휴지가 축축해졌다.	휴지가 말라 붙었다.	1
2283	5364	과일이 나무에서 떨어졌습니다.	원인	모과 열매가 덜 익었다.	모과 열매가 다 익었다.	2
2284	5365	아이가 시끄러운 소리를 냈습니다.	결과	층간소음이 줄었다.	층간소음이 늘었다.	2
2285	5366	여자는 물을 빨리 마셨다.	원인	여자가 빙수를 먹었다.	여자가 뜨거운 음식을 먹었다.	2
2286	5367	남자들은 지갑을 잃어 버렸습니다.	원인	지갑 속에는 쓰레기들이 들어있었다.	남성은 지갑을 제대로 간수하지 않았다.	2
2287	5368	나는 범죄 현장에서 형사 지문을 발견했다.	결과	범인이 사용한 무기를 찾았다.	지문 감식을 하기로 했다.	2
2288	5369	나는 멕시코 레스토랑을 방문했다.	결과	자장면을 주문했다.	타코를 주문했다.	2
2289	5370	나는 감옥에 갔다.	원인	도둑질을 했다.	도둑을 잡았다.	1
2290	5371	요리사가 눈물을 흘 렸습니다.	원인	양파가 다 떨어졌다.	양파를 썰었다.	2
2291	5372	나는 찍었습니다.	원인	나는 술을 많이 마셨다.	나는 물을 많이 마셨다.	1
2292	5373	국가는 과거를 선언했다.	결과	병사들이 전투에 파견되었다.	군인들이 가족과 상봉했다.	2
2293	5374	남자는 고등어를 손질했다.	원인	남자가 고등어를 잡았다.	남자가 고등어를 만졌다.	1
2294	5375	콘서트 티켓에는 단일이 있습니다.	결과	직원에게 콘서트홀 위치를 물어봤다.	친구에게 콘서트에 같이 가자고 물어봤다.	2
2295	5376	남편은 그의 아내의 사건을 목격했습니다.	결과	변호사를 해고했다.	이혼소송을 준비했다.	2
2296	5377	나는 시험을 연구하지 않았다.	결과	축제가 열렸다.	낮은 점수를 받았다.	2
2297	5378	나는 계란 판을 바닥에 떨어 뜨렸다.	결과	계란 속의 병아리가 부화했다.	계란이 모두 깨졌다.	2
2298	5379	회사는 인센티브를 지불했습니다.	원인	여자가 담당한 프로젝트가 성공적으로 마무리되었다.	여자가 담당한 프로젝트가 실패했다.	1
2299	5380	방의 향기는 향기가 있습니다.	원인	방 안에서 방귀를 뀌었다.	방 안에 향초를 피웠다.	2
2300	5381	세탁기가 부러졌습니다.	원인	세탁기에 이물질이 들어갔다.	세탁기에 옷을 넣었다.	1
2301	5382	환자는 위험한 수술을 받았습니다.	원인	수술 비용은 비싸다.	의료진이 수술을 권했다.	2
2302	5383	낚싯줄이 깨졌습니다.	원인	낚싯바늘이 바위에 걸렸다.	낚싯바늘에 미끼를 끼웠다.	1
2303	5384	Young-Hee는 눈을 뜨고 그의 머리를 돌렸다.	원인	영희는 불행하다.	영희가 무언가 놀라운 것을 보았다.	2
2304	5385	그 남자는 고용주를 고용했습니다.	원인	고용주는 친절하다.	고용주가 임금을 지불하지 않았다.	2
2305	5386	나는 새로운 옷을 샀다.	원인	옷이 다 작아졌다.	옷을 선물 받았다.	1
2306	5387	남자들은 돌 위에 발을 쳤다.	결과	남성의 발에 멍이 들었다.	남성의 팔에 멍이 들었다.	1
2307	5388	자전거의 브레이크가 실패했습니다.	결과	자전거가 앞으로 나가지 않는다.	자전거의 속도를 줄일 수 없다.	2
2308	5389	나는 촛불에 바람을 피웠다.	결과	촛불이 꺼졌다.	촛불이 켜졌다.	1
2309	5390	옷장은 더럽습니다.	결과	옷장을 꾸몄다.	옷장을 정리했다.	2
2310	5391	나는 슬픈 애니메이션을 보았다.	결과	운동을 시작했다.	눈물을 흘렸다.	2
2311	5392	한 남자가 꽃다발의 꽃다발을 고백했다.	원인	남자는 여자를 좋아한다.	남자는 강아지를 입양했다.	1
2312	5393	여성들은 임신했습니다.	결과	여성의 배가 점점 부른다.	여성의 배가 점점 홀쭉해진다.	1
